Date,Open,High,Low,Close,Adj Close,Volume
04-09-2020,190,190,185.699997,186.699997,166.828735,41389019
07-09-2020,187.25,190.5,180.800003,189.100006,168.973297,32660563
08-09-2020,189.600006,190.550003,184.600006,188.149994,168.12442,25589032
09-09-2020,185.5,186.25,182.300003,183.800003,164.237396,27829564
10-09-2020,184.100006,185.699997,183.199997,184.899994,165.220306,17784303
11-09-2020,184.899994,186.5,182.75,183.949997,164.371414,19255948
14-09-2020,185.800003,185.850006,183,183.350006,163.835297,30992032
15-09-2020,184,184.199997,180.800003,181.800003,162.450272,30771790
16-09-2020,181.850006,183.5,180.050003,180.649994,161.422668,50641398
17-09-2020,180.800003,181.5,177.800003,178.600006,159.590866,33933262
18-09-2020,179.550003,179.850006,177,179.100006,160.037643,29782789
21-09-2020,180,180.600006,175.050003,175.75,157.044189,23891325
22-09-2020,175.75,176.75,173.75,174.199997,155.659164,18529108
23-09-2020,174.949997,177.550003,171.699997,172.5,154.140106,61785000
24-09-2020,171.699997,171.75,166.149994,166.550003,148.823395,31486355
25-09-2020,168.899994,171.199997,167,170.75,152.57637,26625318
28-09-2020,171,174.800003,170.5,173.300003,154.854965,23194638
29-09-2020,174.75,174.75,169,169.399994,151.370041,25615786
30-09-2020,170,172.100006,168.699997,171.699997,153.425262,18481590
01-10-2020,174.5,174.600006,170.100006,170.850006,152.665726,19756417
05-10-2020,171.100006,172.800003,168.75,169.25,151.236023,24298942
06-10-2020,169.5,171.600006,168.100006,169.899994,151.816818,21885190
07-10-2020,170,170.899994,169,169.5,151.459396,16286540
08-10-2020,170.100006,170.399994,166.899994,167.149994,149.359528,25502126
09-10-2020,167.5,168.899994,166.350006,167.850006,149.985016,22373277
12-10-2020,170.5,175.199997,170,172.199997,153.87204,66250422
13-10-2020,172.850006,174.850006,169.5,170.149994,152.040222,35684395
14-10-2020,170.550003,171,167.050003,167.800003,149.940353,38216229
15-10-2020,167.699997,167.800003,164.550003,165.050003,147.483032,27116799
16-10-2020,165.5,166.800003,163.800003,165.699997,148.063858,20227056
19-10-2020,166.800003,168.899994,166.149994,168.25,150.342438,19016521
20-10-2020,168,168.300003,166.699997,167.449997,149.627594,16148741
21-10-2020,168.149994,168.899994,166.600006,167.649994,149.806305,16478833
22-10-2020,167.550003,169.100006,167,168.550003,150.610519,22044107
23-10-2020,168.949997,171,167.75,170.75,152.57637,20145584
26-10-2020,171.5,171.600006,168.25,168.550003,150.610519,16080575
27-10-2020,168.5,169.300003,166.75,167.199997,149.404221,45885092
28-10-2020,168.5,168.5,165,165.5,147.885132,16820774
29-10-2020,165,165.949997,163.449997,163.850006,146.410767,21007139
30-10-2020,164,166.800003,163.350006,165.25,147.661758,16347325
02-11-2020,166.800003,167.199997,164.449997,166.75,149.002106,14370649
03-11-2020,167.199997,170.75,167.100006,170.100006,151.995544,22602903
04-11-2020,170.050003,171.800003,168.199997,169.800003,151.727493,18808819
05-11-2020,171.25,175,170.199997,174.75,156.150635,26997641
06-11-2020,176.5,177.199997,173.399994,173.949997,155.435776,34252005
09-11-2020,173.949997,177.300003,171.850006,172.800003,154.408188,35286484
10-11-2020,175,179.550003,171.850006,178.350006,159.367462,57459436
11-11-2020,179.600006,185.899994,178.600006,185.300003,165.577744,63318644
12-11-2020,185.199997,188.75,183.850006,188,167.990372,46367792
13-11-2020,187.199997,188.800003,185.550003,187.100006,167.186172,28198725
14-11-2020,189.050003,190,188.050003,188.600006,168.52652,7767144
17-11-2020,189,189.399994,186.399994,187.350006,167.409576,20950589
18-11-2020,186.800003,188.449997,182.75,184.050003,164.460785,26595992
19-11-2020,182.800003,191.800003,182.699997,187.899994,167.901016,48984610
20-11-2020,188.800003,192,186.050003,191.699997,171.29657,45307312
23-11-2020,192,192.5,188.649994,190.850006,170.537048,23180456
24-11-2020,190.600006,196.449997,190.600006,195.550003,174.736786,45411815
25-11-2020,196,197.949997,192.5,193.850006,173.217743,41659179
26-11-2020,195.100006,195.850006,192.550003,194.800003,174.066605,24222956
27-11-2020,194.449997,195.75,193.199997,193.649994,173.039017,31385396
01-12-2020,195,196.350006,192.399994,194.399994,173.709167,15893346
02-12-2020,195,198.75,193.550003,195.949997,175.094208,28425948
03-12-2020,197.199997,197.199997,194.550003,196.199997,175.317612,28009042
04-12-2020,196.850006,199.350006,196.5,198.199997,177.104736,22152332
07-12-2020,198.199997,203.75,197.600006,203.149994,181.527878,35693450
08-12-2020,203.899994,204.699997,199.550003,202.449997,180.902405,30853963
09-12-2020,205,207.800003,204.649994,205.399994,183.538422,39684395
10-12-2020,206.649994,213.649994,203.149994,212.699997,190.061447,65227495
11-12-2020,214.449997,217.949997,213.350006,216.300003,193.27829,60322445
14-12-2020,217.949997,218.600006,215,215.899994,192.920853,26990063
15-12-2020,215.25,216.399994,211.600006,213.550003,190.820984,23255609
16-12-2020,213.75,215.550003,213.5,214,191.223083,19551630
17-12-2020,214.199997,215.100006,211.25,213.050003,190.374191,22386185
18-12-2020,213.100006,215.949997,209.75,214.5,191.669876,23775053
21-12-2020,214.5,214.699997,199.149994,202.949997,181.349182,41834797
22-12-2020,203.100006,206.25,196.899994,203.399994,181.751282,40986353
23-12-2020,203,208.25,202,207.75,185.63829,23695667
24-12-2020,210,210.649994,205.600006,208.600006,186.397842,22768284
28-12-2020,209,210.199997,207.850006,209.5,187.202042,15741000
29-12-2020,210.5,213.5,210.100006,211.550003,189.033844,26546469
30-12-2020,212.699997,213.5,209.550003,211.149994,188.676407,18925262
31-12-2020,210.550003,211.300003,208.550003,209,186.755264,18245270
01-01-2021,209.899994,214.199997,209.300003,213.850006,191.08905,19527333
04-01-2021,214,216,212.100006,213.399994,190.686951,26891799
05-01-2021,212.449997,213.25,210.600006,211.449997,188.944504,18024083
06-01-2021,211.449997,211.5,204.5,205.399994,183.538422,49067837
07-01-2021,206.100006,207.600006,202.100006,202.800003,181.215149,34952401
08-01-2021,204.350006,206,200.25,201.5,180.053497,56427360
11-01-2021,204,206.100006,201.25,202.5,180.947083,42970983
12-01-2021,203,206.899994,201.600006,206.449997,184.476685,35617404
13-01-2021,207.449997,213,205.25,211.25,188.765778,63925996
14-01-2021,212,216.5,211.600006,214.149994,191.357132,48304263
15-01-2021,214.899994,218.5,211.199997,217.850006,194.663315,58321158
18-01-2021,218.399994,222,214.600006,219.75,196.361084,67607822
19-01-2021,221,221.699997,217.5,218.850006,195.556885,31785089
20-01-2021,218.5,219,215.699997,217.649994,194.484604,44672447
21-01-2021,219,219.5,212.199997,213.699997,190.955017,28999164
22-01-2021,214,214.75,209.149994,210.699997,188.274323,24712182
25-01-2021,212,212.5,206.850006,207.800003,185.682999,24967899
27-01-2021,208,212.649994,207.100006,210.649994,188.22963,48471357
28-01-2021,209.25,211,205.75,206.600006,184.610718,22131983
29-01-2021,208.550003,208.800003,202.350006,203.25,181.617264,23764654
01-02-2021,204,217.949997,201.800003,215.949997,192.96553,57744414
02-02-2021,220,223.5,217,218.199997,194.976059,48457781
03-02-2021,221.5,222,215.699997,216.75,193.680389,53643263
04-02-2021,216.100006,231.399994,216,229.949997,205.475449,105818897
05-02-2021,232.149994,238.850006,227.25,234.350006,209.40715,125490301
08-02-2021,237.5,238.050003,231.5,233.100006,208.290207,41495834
09-02-2021,234.600006,239.199997,228.199997,229,204.626572,70655961
10-02-2021,229,231.100006,223.100006,227.550003,203.330902,47283127
11-02-2021,229,229.300003,224.5,226.449997,202.347977,43631374
12-02-2021,225.75,225.75,215.800003,217.449997,194.305893,110568108
15-02-2021,218.449997,221,217.5,218.600006,195.333496,31776555
16-02-2021,219.050003,221.800003,217.25,218.25,195.020737,29148891
17-02-2021,217.600006,218.399994,216.550003,217.75,194.573975,19850516
18-02-2021,218.199997,220.600006,217.899994,218.850006,195.556885,24070563
19-02-2021,218.850006,218.899994,214,215.949997,192.96553,28125203
22-02-2021,212,212,206,207.050003,189.398041,51546288
23-02-2021,208,210.550003,207,208.5,190.724411,26675953
24-02-2021,209.100006,209.800003,206.5,208.850006,191.044571,13160617
25-02-2021,209.5,211.199997,208.800003,209.149994,191.318985,25954142
26-02-2021,207.25,208,203,203.850006,186.470856,43429293
01-03-2021,205.449997,207.75,204.050003,206.899994,189.260818,16225536
02-03-2021,207,210.800003,206.5,209.899994,192.005051,25604169
03-03-2021,212,212,208.800003,209.949997,192.050781,20846117
04-03-2021,208.800003,211.300003,207.600006,209.699997,191.822113,24899212
05-03-2021,208,210,207.199997,208.550003,190.770157,17323590
08-03-2021,209.699997,210.800003,207.699997,208,190.267044,22988740
09-03-2021,208.699997,209.75,204.75,207.800003,190.084106,22593086
10-03-2021,209.100006,209.199997,205.800003,206.5,188.894928,19603214
12-03-2021,208,208,203.5,205.199997,187.70575,30787960
15-03-2021,205.850006,206,201.600006,205.449997,187.934418,41115805
16-03-2021,206.399994,208.899994,204.949997,207.850006,190.129837,48763187
17-03-2021,212.199997,213.899994,208.550003,210.600006,192.64537,78578698
18-03-2021,213,219.100006,211.899994,217.649994,199.09433,91993104
19-03-2021,219,226.149994,215.550003,222.949997,203.942474,134184994
22-03-2021,223.300003,226.399994,221.5,226,206.732452,46050245
23-03-2021,225,228.100006,221.300003,222.199997,203.256409,41564683
24-03-2021,221,222.800003,215.25,215.949997,197.539246,27609243
25-03-2021,215.149994,215.949997,209.050003,211.600006,193.560135,40681282
26-03-2021,214.25,214.449997,210.350006,210.899994,192.919815,26079435
30-03-2021,213.25,215,210.399994,214.550003,196.258621,27792033
31-03-2021,214.050003,219.300003,212.699997,218.5,199.871887,36485322
01-04-2021,220,220.600006,217.300003,220.050003,201.289734,29062762
05-04-2021,217.600006,220,210.5,212.550003,194.429138,31378045
06-04-2021,213.800003,214.949997,210.149994,212.649994,194.520599,25674227
07-04-2021,212.699997,215.199997,212.449997,213.800003,195.572556,15204883
08-04-2021,214.850006,216.100006,212.850006,213.25,195.069443,14116874
09-04-2021,213.75,215.949997,212.550003,213.100006,194.932251,16364247
12-04-2021,210,211,205,205.300003,187.797226,34511670
13-04-2021,207,209.699997,206,208.699997,190.907349,20247639
15-04-2021,209,210.449997,206,206.699997,189.077866,17530742
16-04-2021,208,209.25,206.5,207.949997,190.221298,13311926
19-04-2021,205,206.100006,203.75,205.600006,188.071655,15792299
20-04-2021,206.199997,207,202.5,203.550003,186.196411,21364882
22-04-2021,202,206.300003,200.550003,205.899994,188.346069,23139735
23-04-2021,204.25,207,204.25,205.350006,187.842972,19625381
26-04-2021,205.800003,206.75,204.699997,205.300003,187.797226,19886214
27-04-2021,205.300003,206.949997,205.050003,205.399994,187.888702,11444814
28-04-2021,206,206.5,205.300003,205.5,187.980179,12708021
29-04-2021,207.100006,207.550003,204.050003,204.300003,186.882477,13096755
30-04-2021,203.899994,205.699997,202,202.600006,185.327423,16495657
03-05-2021,201.199997,201.850006,200,200.949997,183.818085,20611626
04-05-2021,201.199997,202.350006,199.100006,199.600006,182.583176,18259282
05-05-2021,201.449997,202,199.5,201.399994,184.229721,13862655
06-05-2021,202.300003,205.949997,202.100006,202.75,185.46463,14320889
07-05-2021,202.949997,206.449997,202.949997,205.350006,187.842972,19463495
10-05-2021,207.149994,207.449997,205,205.550003,188.025925,16295368
11-05-2021,203.899994,206.5,203.75,204,186.608063,13747541
12-05-2021,203.899994,205.25,202.850006,203.25,185.922012,16537612
14-05-2021,205,213.199997,204,212.25,194.154709,61647120
17-05-2021,216.800003,217,211.649994,212.600006,194.474884,38001828
18-05-2021,214.100006,214.600006,209.649994,210.050003,192.142258,30479551
19-05-2021,210.050003,211.399994,207.550003,207.75,190.038345,24405319
20-05-2021,208.449997,209.300003,206.800003,207,189.35228,20884367
21-05-2021,207.600006,209.850006,207.399994,209.050003,191.227509,22638020
24-05-2021,209.5,212.050003,207.75,211.5,193.468643,28865798
25-05-2021,213,213.399994,210.25,210.899994,192.919815,25334878
26-05-2021,211.800003,212.449997,210.300003,210.600006,192.64537,17576137
27-05-2021,211,214.149994,210.300003,211.149994,193.148468,47554219
28-05-2021,212.5,213.5,211.550003,212.899994,194.749283,25597550
31-05-2021,215,217.899994,214.399994,216.600006,198.133865,73039531
01-06-2021,218,219.399994,214.25,215.25,196.898941,38755111
02-06-2021,210.5,212.449997,208.600006,209,191.181793,96654991
03-06-2021,210.75,210.75,208.699997,209.050003,191.227509,46657520
04-06-2021,209.5,209.699997,208,208.75,190.953094,30126021
07-06-2021,210.399994,212.399994,210.199997,211.449997,193.422913,31433280
08-06-2021,212.199997,214.25,211.199997,213.649994,195.435333,21261361
09-06-2021,214,214.75,211.5,212.5,194.383392,24887924
10-06-2021,208.699997,211.399994,207.5,209.300003,196.780884,30719587
11-06-2021,210.300003,210.449997,207.75,207.899994,195.4646,21424291
14-06-2021,207.949997,208.449997,205.199997,207.300003,194.900497,17677889
15-06-2021,207.550003,208.399994,207,207.050003,194.665451,14854294
16-06-2021,207.050003,209.350006,207.050003,207.850006,195.417603,20104244
17-06-2021,206.949997,208,205,205.649994,193.349182,21476893
18-06-2021,206,206.449997,202.5,204.550003,192.315002,23567549
21-06-2021,203.100006,206,202.399994,204.449997,192.220978,19074685
22-06-2021,206.100006,206.25,204.350006,205.100006,192.832092,18042675
23-06-2021,205.649994,205.850006,203.600006,203.949997,191.75087,12575210
24-06-2021,204.449997,204.649994,202.550003,203.25,191.092743,22435272
25-06-2021,204,205.600006,203.75,205.050003,192.78508,13877208
28-06-2021,205.899994,205.899994,203.350006,203.600006,191.421814,14627153
29-06-2021,203.600006,205.300003,203.149994,203.300003,191.139755,13326068
30-06-2021,204.300003,204.399994,202.550003,202.699997,190.575638,15942408
01-07-2021,202.899994,203.800003,202.149994,203,190.857697,10191296
02-07-2021,203.300003,203.699997,202.25,202.399994,190.293579,12698779
05-07-2021,203,204.100006,202.699997,203.649994,191.468826,10248249
06-07-2021,203.25,203.800003,202.25,202.5,190.387604,11088659
07-07-2021,202.5,205.199997,202.300003,203.75,191.562851,17879443
08-07-2021,203.5,204.5,201.800003,202,189.917511,20925008
09-07-2021,202,202.350006,200.899994,201.350006,189.306412,11834045
12-07-2021,202,202.550003,200.949997,201.100006,189.07135,13085323
13-07-2021,202,202.199997,201.350006,201.850006,189.776489,10830411
14-07-2021,201.850006,205.149994,201.699997,204.100006,191.891907,20480406
15-07-2021,204.399994,208.5,202.899994,206.25,193.9133,28852257
16-07-2021,207.699997,209.649994,207.199997,207.899994,195.4646,29019824
19-07-2021,206.800003,209.5,206.350006,207.75,195.323578,16464973
20-07-2021,208.199997,209.300003,206.399994,206.800003,194.430405,23656813
22-07-2021,207,208.25,205.850006,207,194.618439,18311537
23-07-2021,207,213.600006,206.5,212.399994,199.695435,44526781
26-07-2021,214,215.350006,210.800003,211.149994,198.520203,47263771
27-07-2021,212,213,207.949997,208.649994,196.169739,24436949
28-07-2021,208.300003,210,207.449997,209.100006,196.592834,14736840
29-07-2021,209.100006,210.199997,205.649994,206.050003,193.725281,15603733
30-07-2021,206.100006,207.100006,204.600006,204.949997,192.691055,14940336
02-08-2021,206.449997,207.5,205.449997,207.300003,194.900497,9674128
03-08-2021,207.5,210.899994,206.449997,209.899994,197.344971,18468527
04-08-2021,210.899994,211.100006,208.100006,208.600006,196.122742,10998260
05-08-2021,208.600006,216.75,206.899994,215.25,202.374969,47178466
06-08-2021,215.399994,216,212.600006,214.25,201.434799,23581637
09-08-2021,215,217.149994,212.699997,213.800003,201.011719,20358146
10-08-2021,214,214.449997,208.550003,209.850006,197.297974,18155926
11-08-2021,209.850006,210.600006,207.449997,208.649994,196.169739,15418634
12-08-2021,210.25,214.199997,208.350006,208.899994,196.4048,27692208
13-08-2021,209.850006,212.300003,209.199997,211.449997,198.802261,18850939
16-08-2021,211.399994,213.25,210.5,210.899994,198.285172,11190075
17-08-2021,210.800003,211.5,208.800003,209.199997,196.686844,7858486
18-08-2021,209.600006,211.5,208.350006,208.949997,196.451813,10735658
20-08-2021,207,210.699997,206.699997,208.899994,196.4048,19421004
23-08-2021,209.5,210.199997,206,206.300003,193.960312,9936365
24-08-2021,207,207,204.699997,205.75,193.443207,12490094
25-08-2021,206.399994,207.899994,206,206.399994,194.054321,10586894
26-08-2021,206.399994,206.850006,204.350006,204.600006,192.362,14836173
27-08-2021,205,206.850006,204.899994,205.899994,193.584229,10476384
30-08-2021,206,208.199997,206,208,195.558624,12084844
31-08-2021,208.050003,211.600006,207.25,211.300003,198.661255,25808430
01-09-2021,211,212.300003,209.300003,209.5,196.968903,16241960
02-09-2021,209,211.5,209,209.75,197.203964,14321164
03-09-2021,209.75,211.25,209.75,210.600006,198.003128,10228853
06-09-2021,211,211.199997,209.050003,209.300003,196.780884,10632156
07-09-2021,210.899994,214.350006,210.149994,211.75,199.08432,37489544
08-09-2021,212.25,213,209.699997,211.25,198.614227,17233315
09-09-2021,211.050003,213.899994,210.550003,212.649994,199.930481,19051252
13-09-2021,213.350006,215.149994,211.800003,214.149994,201.340759,16043896
14-09-2021,214.899994,217.25,214.199997,216.100006,203.174149,19621849
15-09-2021,217.100006,217.199997,215.300003,216,203.080109,20248758
16-09-2021,216.949997,233.649994,216.300003,230.75,216.947845,149238901
17-09-2021,233,237.300003,229.100006,231.149994,217.323929,79501805
20-09-2021,231,239.350006,230.25,233.75,219.768417,70390969
21-09-2021,234.949997,242.449997,231.699997,241.5,227.054855,56671832
22-09-2021,243.5,245.800003,240.699997,243.5,228.935226,52621868
23-09-2021,245,245.600006,241.699997,242.5,227.995026,21791090
24-09-2021,244,244,237.699997,238.449997,224.187271,24823291
27-09-2021,239.800003,241.850006,235.5,238.699997,224.422318,22890540
28-09-2021,239.850006,241.600006,236.300003,237.75,223.52916,15713947
29-09-2021,236,241.399994,235.699997,238.100006,223.858231,15450046
30-09-2021,239.899994,240.399994,235.25,236.149994,222.024857,16357902
01-10-2021,235.199997,237,232.899994,235.350006,221.27272,15956143
04-10-2021,236,238.350006,235.399994,236.600006,222.447952,10686552
05-10-2021,236.399994,237.449997,234.5,234.699997,220.661575,9223597
06-10-2021,234.800003,236.399994,230.600006,231.25,217.417938,17505160
07-10-2021,233,234.949997,232.300003,232.949997,219.016266,10371535
08-10-2021,234.75,234.800003,231.199997,231.699997,217.841019,9739240
11-10-2021,232,239.5,231.699997,238.050003,223.811218,21184428
12-10-2021,238.600006,243,238,241.300003,226.866806,29222028
13-10-2021,242.550003,250.899994,240.149994,249.199997,234.294281,50159625
14-10-2021,253.25,261.850006,250.350006,256.549988,241.204636,85406902
18-10-2021,261,265.299988,257.350006,262.549988,246.845764,60292901
19-10-2021,261.399994,262.549988,245.050003,245.949997,231.238678,59061766
20-10-2021,245.949997,248.5,242.350006,246.600006,231.849808,47822165
21-10-2021,248,248.350006,243.100006,244.699997,230.063446,22518727
22-10-2021,244.699997,245.800003,233.699997,236.600006,222.447952,35537151
25-10-2021,234.100006,236.649994,230.5,233.399994,219.439331,22333919
26-10-2021,234.100006,239,232.600006,236.699997,222.541962,18934170
27-10-2021,240.25,241.300003,236.199997,238.449997,224.187271,25911499
28-10-2021,235.100006,235.949997,224.149994,225.100006,211.635818,46282465
29-10-2021,225,228.25,222.300003,223.199997,209.849442,26642108
01-11-2021,224.149994,227.550003,222.5,226.850006,213.281128,23197539
02-11-2021,228,229.25,224.5,225.600006,212.105896,14343859
03-11-2021,226,226.850006,221.699997,222.449997,209.144302,17843327
04-11-2021,224.850006,227.300003,224,226.550003,212.999084,7024796
08-11-2021,229.699997,230.699997,225.699997,229.800003,216.054688,20270558
09-11-2021,229.850006,230.899994,227.850006,228.75,215.067474,11520817
10-11-2021,227.449997,232.850006,227.199997,230.850006,217.04187,13431108
11-11-2021,230.399994,231.5,228.550003,230,216.242706,8134962
12-11-2021,231.199997,233.949997,229.149994,232.899994,218.969238,11855531
15-11-2021,233.949997,239,233.100006,238.100006,223.858231,38755267
16-11-2021,239.050003,239.649994,235,235.449997,221.36673,14675969
17-11-2021,236,245.25,235.649994,239.5,225.174469,46697822
18-11-2021,240,243,236.300003,237.5,223.294113,20226071
22-11-2021,237.899994,240.75,229.550003,230.899994,217.088867,22574227
23-11-2021,229.149994,232.699997,229.149994,231.600006,217.747009,13433385
24-11-2021,232.449997,232.699997,226.949997,227.699997,214.080276,14139854
25-11-2021,227,232.199997,225.75,231.300003,217.464951,23904846
26-11-2021,228.899994,230.050003,223.100006,224,210.601593,27027022
29-11-2021,222,223.649994,220.199997,221.5,208.251129,22132952
30-11-2021,222,225.199997,220,221.149994,207.922073,23503453
01-12-2021,222,223.300003,220.600006,221.899994,208.627197,12995800
02-12-2021,221.899994,226.149994,221.300003,225.449997,211.964859,15904846
03-12-2021,225,226.199997,221.350006,221.649994,208.392151,13794647
06-12-2021,221.649994,222.199997,217.5,217.899994,204.866455,13138355
07-12-2021,218.899994,221.949997,218.100006,220.649994,207.451981,8903842
08-12-2021,221,225.649994,221,224.949997,211.494766,9861847
09-12-2021,223,236.449997,223,235.399994,221.319717,38241864
10-12-2021,236.199997,238.949997,233.75,236.100006,221.977844,35162889
13-12-2021,238,238.75,234.149994,234.600006,220.567581,22054342
14-12-2021,235,237.100006,227.550003,228.600006,214.926468,37508445
15-12-2021,230,232.199997,223.399994,224.050003,210.648605,34653042
16-12-2021,226,226.149994,220.800003,222.899994,209.567398,24199205
17-12-2021,222.800003,222.850006,216.75,217.949997,204.913467,29683982
20-12-2021,216.25,216.25,209.800003,212.399994,199.695435,37340790
21-12-2021,214,215.449997,211.050003,212.5,199.789459,19395604
22-12-2021,214,214.199997,211.100006,212,199.319366,17239484
23-12-2021,213.899994,218.449997,213.199997,217.300003,204.302353,22209720
24-12-2021,218,220.449997,216.449997,218,204.96048,16581585
27-12-2021,218.399994,218.449997,215.649994,217.550003,204.537399,8153106
28-12-2021,218,220.600006,218,220.050003,206.887863,11568803
29-12-2021,220,220.300003,216.300003,216.75,203.785248,11480954
30-12-2021,216.600006,217.899994,215.5,216,203.080109,9741198
31-12-2021,216.899994,218.800003,216.149994,218.050003,205.007477,7583815
03-01-2022,218.050003,219.850006,217.050003,219.100006,205.99469,7765495
04-01-2022,219.5,221.699997,219.050003,220.25,207.075897,9050253
05-01-2022,219.649994,221.5,218.649994,220.550003,207.357971,11230588
06-01-2022,219,220.399994,218.199997,218.699997,205.618607,8950589
07-01-2022,219.800003,220.649994,217.5,218.399994,205.336548,8855041
10-01-2022,219.899994,224.699997,218.899994,223.300003,209.943481,15841299
11-01-2022,223.350006,224.25,221.199997,221.949997,208.674225,8020695
12-01-2022,222.5,223.649994,221.600006,222.75,209.426376,13158894
13-01-2022,223.899994,225.800003,222.75,223.949997,210.554581,11501088
14-01-2022,223.949997,224.800003,222.300003,222.600006,209.285339,10569725
17-01-2022,222.600006,225.600006,221.350006,224.600006,211.165726,12318313
18-01-2022,224.600006,227.300003,220.300003,220.75,207.54599,14394097
19-01-2022,220.75,222.399994,218.699997,220.350006,207.169922,11473796
20-01-2022,220.550003,222.149994,218,218.75,205.665619,17329896
21-01-2022,218.5,220.5,216,217.050003,204.067307,16586264
24-01-2022,217.050003,217.75,210.899994,211.800003,199.131332,17354942
25-01-2022,212,214.699997,209.550003,214.300003,201.481812,18322935
27-01-2022,211.25,215.5,211.100006,214.600006,201.76387,23149684
28-01-2022,215.100006,219.25,215.100006,217.600006,204.584412,15276991
31-01-2022,218.5,220.75,217.100006,220.199997,207.028885,15039006
01-02-2022,221,228.800003,219.149994,227.75,214.127304,43207074
02-02-2022,230,233.300003,229,232.149994,218.264114,41130638
03-02-2022,232.149994,235.199997,231.800003,234.449997,220.426529,27845963
04-02-2022,237.25,238.5,231.550003,234.300003,220.285522,56705951
07-02-2022,234,234.75,228.5,230.199997,216.43074,24171083
08-02-2022,230.300003,232.300003,229.050003,231.25,217.417938,16201280
09-02-2022,232.300003,233,228.75,230.149994,216.383743,11893807
10-02-2022,228.699997,233.399994,227.75,232.25,218.358139,19563580
11-02-2022,232,233.300003,229.800003,232.449997,218.546158,18096561
14-02-2022,226,226,218.5,219.449997,211.091354,22745228
15-02-2022,221,223.5,218.550003,223,214.506149,12875311
16-02-2022,223.800003,224.699997,221.850006,222.75,214.265671,11231596
17-02-2022,223.050003,224.350006,220.850006,222.649994,214.169464,14024149
18-02-2022,222.649994,223.449997,221.5,221.899994,213.448029,8670947
21-02-2022,220.300003,221.300003,217.149994,218,209.696579,16129017
22-02-2022,215,216.899994,213,214.850006,206.666565,25749340
23-02-2022,216.800003,217.5,215.050003,215.949997,207.72467,11014283
24-02-2022,210,213.300003,207,208.5,200.558441,41341523
25-02-2022,211.5,216.5,210.550003,213.949997,205.800842,23633656
28-02-2022,213.199997,216.449997,210.800003,215.850006,207.628494,20034633
02-03-2022,214.399994,216.600006,212.449997,215.300003,207.099442,19295994
03-03-2022,216.050003,220.199997,216,219.399994,211.043259,28532668
04-03-2022,217.699997,227.399994,217,225.5,216.910919,66835736
07-03-2022,222,227,220.100006,224.949997,216.381866,45258669
08-03-2022,223.899994,228.449997,223.75,226.899994,218.257584,36036336
09-03-2022,227.699997,231.399994,226.100006,229.25,220.518082,42294906
10-03-2022,231,232.5,227.850006,232,223.163345,36132245
11-03-2022,231.899994,237.100006,230.149994,236.350006,227.347656,41699184
14-03-2022,236.25,239.449997,235.300003,239,229.896729,35113638
15-03-2022,239,241.399994,235.899994,237.850006,228.790527,32998305
16-03-2022,240,243,239.100006,242.600006,233.359604,21629521
17-03-2022,245.25,245.399994,242.699997,244.899994,235.571991,34223740
21-03-2022,245.899994,247.75,243.800003,244.5,235.187225,27975134
22-03-2022,244.550003,250.75,243.550003,249.75,240.237259,36945426
23-03-2022,251.449997,253.699997,248.5,252,242.401566,40491633
24-03-2022,251.949997,256.5,251.449997,254.850006,245.143005,38239419
25-03-2022,255.300003,255.75,249.25,253.350006,243.70015,29284643
28-03-2022,254,258,252.550003,257.049988,247.259201,24916402
29-03-2022,257.049988,257.5,253.75,254.600006,244.902542,18122714
30-03-2022,255.100006,256.399994,248.649994,249.199997,239.708206,17603827
31-03-2022,249.600006,254.350006,249.5,250.649994,241.102982,25656796
01-04-2022,250,255.350006,248.800003,253.300003,243.652039,14305709
04-04-2022,253.100006,257.899994,251.100006,255.449997,245.720154,15907398
05-04-2022,256.049988,261.850006,255.100006,259.450012,249.56781,27183142
06-04-2022,257.5,263.350006,257.299988,259.600006,249.712097,19597941
07-04-2022,258,262.200012,255.800003,256.649994,246.874451,16061089
08-04-2022,258,268.850006,256,267.799988,257.599762,37826800
11-04-2022,268.75,273.149994,266,267.5,257.311157,46147653
12-04-2022,266.899994,268.649994,263.100006,264.799988,254.714005,23553762
13-04-2022,265.299988,270.600006,263.649994,269.549988,259.283081,21414383
18-04-2022,268,272.5,267.25,270.100006,259.812164,24399444
19-04-2022,272,272.5,258.799988,261.549988,251.587784,23380138
20-04-2022,262.899994,265.450012,257.549988,259.549988,249.663986,24510612
21-04-2022,259.700012,264.450012,259.600006,260.399994,250.481598,23412279
22-04-2022,260,263,258.549988,261.100006,251.154953,15671273
25-04-2022,258.799988,259,252.5,255.25,245.527771,24208645
26-04-2022,256.600006,260.700012,256.25,258.950012,249.086853,20536714
27-04-2022,256.200012,258.5,255.75,257.5,247.692078,16580824
28-04-2022,259.5,263.700012,258.149994,261.100006,251.154953,27924384
29-04-2022,263,263,258.5,259.549988,249.663986,20419904
02-05-2022,258,264.5,257.049988,263.149994,253.126846,18965820
04-05-2022,264,266.049988,258.600006,259.75,249.856369,25951999
05-05-2022,262,265.200012,260.399994,262.049988,252.068756,17932895
06-05-2022,259,267.350006,258.899994,266.649994,256.493561,34490123
09-05-2022,266.149994,266.149994,260.549988,262.950012,252.934494,21403710
10-05-2022,262,266.799988,259.100006,259.75,249.856369,18033260
11-05-2022,259,262.200012,251.75,255.649994,245.912537,17344099
